latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,vivienda,archivo_origen,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,energy_reverse_Wh_C,direction_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,energy_reverse_Wh_D,direction_D
25.658877,-100.292083,2026-05-29 13:32:00,29,5,2026,13,32,119.4,9.829,1166.1,0.99,58.96,433180,,,0.0,11.286,1337.4,0.99,58.96,492290,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-29 15:24:00,29,5,2026,15,24,118.9,9.756,1156.0,0.99,59.02,435370,,,0.0,10.474,1240.2,0.99,59.02,494720,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-29 16:56:00,29,5,2026,16,56,116.4,9.79,1133.1,0.99,59.04,437100,,,0.0,10.627,1230.6,0.99,59.04,496600,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-29 18:12:00,29,5,2026,18,12,114.4,9.564,1094.4,0.99,58.98,438580,,,0.0,11.002,1258.2,0.99,58.98,498220,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-29 22:29:00,29,5,2026,22,29,118.1,9.359,1100.0,0.99,58.96,443020,,,0.0,10.428,1224.6,0.99,58.96,503380,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 01:30:00,30,5,2026,1,30,119.9,5.042,599.0,0.99,59.01,445380,,,0.0,6.234,732.3,0.97,59.01,506180,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 03:32:00,30,5,2026,3,32,121.3,5.073,607.2,0.98,58.96,446600,,,0.0,6.246,737.2,0.97,58.96,507640,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 05:04:00,30,5,2026,5,4,122.4,5.249,631.2,0.98,58.99,447510,,,0.0,5.982,707.6,0.96,58.99,508670,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 06:18:00,30,5,2026,6,18,122.7,5.23,629.9,0.98,59.01,448190,,,0.0,5.94,704.9,0.96,59.01,509430,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 08:10:00,30,5,2026,8,10,122.6,5.145,623.0,0.98,59.02,449240,,,0.0,5.431,652.0,0.97,59.02,510570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 09:40:00,30,5,2026,9,40,124.8,1.338,159.6,0.95,58.99,450080,,,0.0,1.636,184.9,0.9,58.99,511510,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 10:43:00,30,5,2026,10,43,120.3,5.283,631.2,0.99,58.99,450700,,,0.0,5.91,697.1,0.97,58.99,512170,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 12:02:00,30,5,2026,12,2,123.2,9.652,1171.3,0.98,58.99,451600,,,0.0,11.091,1342.8,0.98,58.99,513210,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 13:44:00,30,5,2026,13,44,117.6,9.636,1126.0,0.99,58.99,453570,,,0.0,10.709,1249.4,0.99,58.99,515420,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 14:58:00,30,5,2026,14,58,120.1,5.518,654.4,0.98,58.99,455020,,,0.0,7.405,880.4,0.98,58.99,517030,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 16:08:00,30,5,2026,16,8,118.7,5.296,622.9,0.99,58.99,455800,,,0.0,6.765,798.8,0.99,58.99,518010,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 17:17:00,30,5,2026,17,17,117.2,5.224,607.4,0.99,59.02,456530,,,0.0,7.117,829.1,0.99,59.02,518960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-30 19:33:00,30,5,2026,19,33,117.0,5.009,580.8,0.99,59.01,457760,,,0.0,6.77,787.6,0.99,59.01,520640,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 00:01:00,31,5,2026,0,1,120.0,0.869,65.5,0.62,58.98,458850,,,0.0,2.639,302.7,0.95,58.98,522730,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 03:26:00,31,5,2026,3,26,121.2,4.947,591.0,0.98,59.01,459170,,,0.0,7.2,856.0,0.97,59.01,523820,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 05:19:00,31,5,2026,5,19,122.3,4.712,566.5,0.98,58.98,460210,,,0.0,5.87,693.5,0.96,58.98,525150,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 06:52:00,31,5,2026,6,52,123.4,4.826,584.8,0.98,59.01,460980,,,0.0,6.003,713.9,0.96,59.01,526100,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 08:45:00,31,5,2026,8,45,123.5,0.994,109.3,0.88,59.01,461910,,,0.0,2.175,241.7,0.89,59.01,527260,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 10:09:00,31,5,2026,10,9,124.4,4.945,604.0,0.98,58.96,462630,,,0.0,6.16,738.6,0.96,58.96,528130,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 11:33:00,31,5,2026,11,33,124.2,5.235,641.6,0.98,59.02,463340,,,0.0,5.8,706.7,0.97,59.02,528980,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 12:49:00,31,5,2026,12,49,120.5,5.304,633.5,0.99,58.98,464180,,,0.0,6.385,754.5,0.97,58.98,529960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 14:09:00,31,5,2026,14,9,122.0,5.011,600.3,0.98,59.01,464990,,,0.0,6.426,766.4,0.97,59.01,530970,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 15:17:00,31,5,2026,15,17,122.7,4.956,598.7,0.98,59.01,465580,,,0.0,6.558,789.0,0.97,59.01,531720,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 16:29:00,31,5,2026,16,29,117.1,9.68,1140.4,0.99,58.96,466660,,,0.0,11.979,1397.1,0.99,58.96,533010,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 17:42:00,31,5,2026,17,42,118.0,4.963,581.2,0.99,58.99,467550,,,0.0,5.895,687.9,0.98,58.99,534040,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-05-31 22:08:00,31,5,2026,22,8,116.6,5.166,595.9,0.98,58.99,469930,,,0.0,6.459,746.6,0.99,58.99,536990,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 03:37:00,1,6,2026,3,37,121.0,4.886,583.4,0.98,58.99,472730,,,0.0,6.124,721.5,0.97,58.99,540410,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 09:42:00,1,6,2026,9,42,118.2,9.193,1081.6,0.99,59.01,476130,,,0.0,10.156,1191.2,0.99,59.01,544570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 14:17:00,1,6,2026,14,17,116.2,4.99,576.0,0.99,58.98,479890,,,0.0,6.038,694.6,0.98,58.98,549040,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 16:39:00,1,6,2026,16,39,117.4,9.388,1099.8,0.99,59.01,482390,,,0.0,10.906,1276.5,0.99,59.01,551900,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 17:58:00,1,6,2026,17,58,114.7,9.593,1100.0,0.99,58.99,483850,,,0.0,11.028,1263.1,0.99,58.99,553570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-01 22:49:00,1,6,2026,22,49,117.0,4.963,573.1,0.98,59.04,487920,,,0.0,6.725,778.1,0.98,59.04,558380,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 03:07:00,2,6,2026,3,7,121.0,4.915,587.4,0.98,58.98,490700,,,0.0,6.245,737.4,0.97,58.98,561690,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 06:53:00,2,6,2026,6,53,120.8,4.857,582.7,0.98,59.01,492900,,,0.0,5.649,673.9,0.97,59.01,564350,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 11:24:00,2,6,2026,11,24,118.9,5.37,634.4,0.99,58.99,496890,,,0.0,7.11,839.0,0.98,58.99,568920,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 14:29:00,2,6,2026,14,29,115.3,9.676,1110.7,0.99,58.99,499380,,,0.0,11.525,1324.3,0.99,58.99,572010,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 16:38:00,2,6,2026,16,38,113.3,10.013,1131.1,0.99,59.01,501860,,,0.0,11.11,1256.2,0.99,59.01,574860,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 18:16:00,2,6,2026,18,16,116.1,9.164,1063.1,0.99,58.99,503580,,,0.0,10.886,1261.6,0.99,58.99,576830,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-02 23:21:00,2,6,2026,23,21,117.7,5.128,596.8,0.98,59.02,507950,,,0.0,6.826,793.4,0.98,59.02,582420,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 04:24:00,3,6,2026,4,24,123.5,5.136,625.3,0.98,58.96,511020,,,0.0,5.928,707.7,0.96,58.96,585950,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 09:20:00,3,6,2026,9,20,120.2,5.229,625.8,0.99,59.01,513240,,,0.0,6.324,750.4,0.98,59.01,588650,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 13:35:00,3,6,2026,13,35,118.9,9.792,1155.9,0.99,58.98,516660,,,0.0,11.504,1358.9,0.99,58.98,593300,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 16:15:00,3,6,2026,16,15,116.9,5.066,587.7,0.99,59.01,519400,,,0.0,6.399,742.6,0.99,59.01,596470,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 18:07:00,3,6,2026,18,7,118.8,5.129,603.8,0.99,58.99,520970,,,0.0,6.368,748.7,0.98,58.99,598200,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-03 23:13:00,3,6,2026,23,13,120.7,8.275,959.8,0.96,58.98,525560,,,0.0,6.444,764.0,0.98,58.98,603470,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 03:05:00,4,6,2026,3,5,123.4,5.104,618.0,0.98,58.98,527770,,,0.0,5.422,653.1,0.97,58.98,605940,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 06:23:00,4,6,2026,6,23,121.2,5.026,600.4,0.98,58.98,529560,,,0.0,5.782,681.3,0.97,58.98,607900,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 10:04:00,4,6,2026,10,4,121.6,1.317,150.9,0.94,58.99,531100,,,0.0,2.215,241.6,0.89,58.99,609540,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 12:32:00,4,6,2026,12,32,119.5,1.025,85.3,0.69,59.01,531360,,,0.0,1.502,162.6,0.9,59.01,609970,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 14:37:00,4,6,2026,14,37,116.6,8.846,1027.0,0.99,58.99,533300,,,0.0,9.923,1153.2,0.99,58.99,612230,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 16:11:00,4,6,2026,16,11,118.9,4.798,567.2,0.99,58.98,534530,,,0.0,6.338,746.5,0.98,58.98,613700,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 17:40:00,4,6,2026,17,40,118.7,8.968,1058.4,0.99,59.01,535830,,,0.0,10.395,1224.4,0.99,59.01,615270,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-04 21:50:00,4,6,2026,21,50,120.9,4.897,579.8,0.97,58.99,538310,,,0.0,6.013,706.8,0.97,58.99,618400,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 02:08:00,5,6,2026,2,8,124.8,0.988,109.8,0.88,58.95,540630,,,0.0,2.109,241.4,0.91,58.95,621290,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 05:38:00,5,6,2026,5,38,123.4,4.583,555.5,0.98,58.98,542160,,,0.0,5.698,675.9,0.95,58.98,623160,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 08:09:00,5,6,2026,8,9,123.4,0.914,94.3,0.83,58.95,542730,,,0.0,2.04,241.0,0.95,58.95,624040,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 10:43:00,5,6,2026,10,43,122.3,4.912,596.2,0.99,58.96,543420,,,0.0,6.544,786.0,0.98,58.96,625250,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 12:57:00,5,6,2026,12,57,120.5,9.687,1159.9,0.99,58.99,543920,,,0.0,10.849,1295.7,0.98,58.99,625990,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 14:50:00,5,6,2026,14,50,117.4,8.961,1048.8,0.99,59.04,545650,,,0.0,10.563,1235.3,0.99,59.04,628030,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 16:15:00,5,6,2026,16,15,117.6,8.993,1054.9,0.99,58.99,546880,,,0.0,10.653,1248.4,0.99,58.99,629500,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 17:40:00,5,6,2026,17,40,119.5,9.223,1092.5,0.99,59.02,548420,,,0.0,10.721,1269.4,0.98,59.02,631260,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-05 21:33:00,5,6,2026,21,33,117.6,9.828,1145.5,0.99,58.99,551180,,,0.0,10.511,1222.4,0.98,58.99,634420,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 00:43:00,6,6,2026,0,43,122.6,5.282,637.9,0.98,59.01,553770,,,0.0,6.39,762.9,0.97,59.01,637310,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 03:26:00,6,6,2026,3,26,122.1,4.736,569.7,0.98,58.98,555360,,,0.0,5.767,680.8,0.96,58.98,639120,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 05:08:00,6,6,2026,5,8,123.7,4.879,591.2,0.97,59.01,556180,,,0.0,5.961,708.7,0.95,59.01,640110,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 06:46:00,6,6,2026,6,46,123.6,4.708,572.0,0.98,58.98,556910,,,0.0,5.874,698.9,0.96,58.98,641010,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 08:41:00,6,6,2026,8,41,122.5,9.385,1137.1,0.98,58.98,558220,,,0.0,10.045,1212.9,0.98,58.98,642620,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 10:06:00,6,6,2026,10,6,124.1,5.142,629.9,0.98,58.96,559420,,,0.0,5.961,722.8,0.97,58.96,643950,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 11:36:00,6,6,2026,11,36,123.6,5.271,647.5,0.99,59.02,560820,,,0.0,5.907,719.0,0.98,59.02,645500,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 12:51:00,6,6,2026,12,51,123.3,5.027,614.4,0.99,58.96,561520,,,0.0,6.659,804.2,0.97,58.96,646390,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 14:09:00,6,6,2026,14,9,120.0,4.919,585.8,0.99,58.99,562260,,,0.0,7.548,898.2,0.99,58.99,647750,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 15:31:00,6,6,2026,15,31,120.0,1.098,107.3,0.81,58.98,562920,,,0.0,1.852,201.5,0.9,58.98,648740,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 16:41:00,6,6,2026,16,41,119.8,0.93,90.5,0.81,59.01,563050,,,0.0,1.853,201.0,0.9,59.01,648960,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 18:04:00,6,6,2026,18,4,117.7,5.692,664.4,0.99,59.01,563300,,,0.0,6.468,753.4,0.98,59.01,649360,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-06 22:59:00,6,6,2026,22,59,122.0,1.712,159.3,0.76,58.98,564080,,,0.0,1.953,216.1,0.9,58.98,650650,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 02:27:00,7,6,2026,2,27,123.2,5.851,710.3,0.98,58.96,565490,,,0.0,6.121,731.8,0.96,58.96,652320,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 04:55:00,7,6,2026,4,55,123.8,5.717,695.0,0.98,59.01,567030,,,0.0,5.901,703.3,0.96,59.01,653880,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 06:21:00,7,6,2026,6,21,124.5,1.927,228.1,0.94,58.96,567890,,,0.0,2.119,238.4,0.9,58.96,654760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 08:31:00,7,6,2026,8,31,123.7,5.826,709.7,0.98,58.96,569250,,,0.0,5.991,714.4,0.96,58.96,656130,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 09:57:00,7,6,2026,9,57,123.7,5.794,707.3,0.98,58.96,570170,,,0.0,5.936,709.6,0.96,58.96,657050,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 11:23:00,7,6,2026,11,23,123.4,10.077,1225.3,0.98,59.01,571440,,,0.0,10.915,1319.1,0.97,59.01,658400,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 12:53:00,7,6,2026,12,53,122.8,5.531,670.5,0.98,59.04,572910,,,0.0,6.369,761.6,0.97,59.04,659990,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 14:12:00,7,6,2026,14,12,121.0,5.064,609.3,0.99,59.01,573460,,,0.0,7.086,848.5,0.98,59.01,660840,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 15:39:00,7,6,2026,15,39,121.8,0.463,33.0,0.58,58.98,574120,,,0.0,2.402,279.5,0.95,58.98,661850,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 16:45:00,7,6,2026,16,45,120.3,0.618,46.7,0.62,58.99,574170,,,0.0,2.408,277.1,0.95,58.99,662150,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 18:09:00,7,6,2026,18,9,120.8,0.899,70.2,0.64,59.01,574260,,,0.0,2.525,291.0,0.95,59.01,662550,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-07 23:04:00,7,6,2026,23,4,119.5,4.801,565.3,0.98,58.99,576860,,,0.0,6.14,719.2,0.97,58.99,666020,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 03:57:00,8,6,2026,3,57,122.5,4.997,601.3,0.98,58.99,579540,,,0.0,5.373,642.1,0.97,58.99,669140,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 08:16:00,8,6,2026,8,16,119.8,4.9,583.8,0.99,59.02,581650,,,0.0,6.211,728.8,0.97,59.02,671760,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 11:31:00,8,6,2026,11,31,120.1,0.924,91.8,0.82,59.01,582160,,,0.0,2.285,262.1,0.95,59.01,672900,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 13:50:00,8,6,2026,13,50,118.9,9.033,1073.1,0.99,58.98,583410,,,0.0,10.857,1286.4,0.99,58.98,674560,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 15:50:00,8,6,2026,15,50,116.9,8.885,1032.1,0.99,59.01,585580,,,0.0,10.557,1227.3,0.99,59.01,677300,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 17:12:00,8,6,2026,17,12,118.2,9.291,1096.6,0.99,59.01,586770,,,0.0,11.156,1315.0,0.99,59.01,678570,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 18:17:00,8,6,2026,18,17,118.1,5.585,651.2,0.98,58.99,587710,,,0.0,7.02,822.7,0.99,58.99,679560,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-08 22:40:00,8,6,2026,22,40,121.7,0.845,65.0,0.63,58.96,590160,,,0.0,2.695,305.4,0.92,58.96,682840,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 02:22:00,9,6,2026,2,22,124.3,5.252,639.3,0.97,58.99,592110,,,0.0,6.08,728.2,0.96,58.99,685210,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 05:43:00,9,6,2026,5,43,122.8,5.134,621.8,0.98,59.01,593920,,,0.0,5.554,665.6,0.97,59.01,687270,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 08:52:00,9,6,2026,8,52,119.0,1.06,103.2,0.81,59.02,594980,,,0.0,1.872,191.0,0.85,59.02,688660,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 11:24:00,9,6,2026,11,24,117.3,5.381,626.1,0.99,59.01,596120,,,0.0,18.866,2209.7,0.99,59.01,690330,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 13:37:00,9,6,2026,13,37,117.8,5.143,602.1,0.99,59.02,597680,,,0.0,7.024,820.6,0.98,59.02,692350,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 15:23:00,9,6,2026,15,23,117.8,9.873,1163.1,0.99,58.99,599420,,,0.0,11.742,1379.2,0.99,58.99,694410,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 17:04:00,9,6,2026,17,4,117.5,12.149,1379.4,0.96,59.02,601320,,,0.0,11.512,1345.2,0.99,59.02,696650,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-09 19:34:00,9,6,2026,19,34,118.4,4.962,581.4,0.98,58.99,604100,,,0.0,6.902,808.7,0.98,58.99,699780,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 00:05:00,10,6,2026,0,5,118.9,5.338,628.0,0.98,58.98,606900,,,0.0,6.204,725.0,0.98,58.98,703450,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 04:36:00,10,6,2026,4,36,123.3,5.193,628.9,0.98,58.98,609700,,,0.0,6.064,722.6,0.96,58.98,706600,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 07:58:00,10,6,2026,7,58,121.3,5.407,651.7,0.99,58.99,611570,,,0.0,5.614,674.9,0.98,58.99,708680,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 11:27:00,10,6,2026,11,27,120.4,5.217,622.1,0.99,59.02,613660,,,0.0,6.725,804.1,0.99,59.02,711280,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
25.658877,-100.292083,2026-06-10 13:56:00,10,6,2026,13,56,119.7,10.209,1213.5,0.99,58.96,615020,,,0.0,10.531,1250.6,0.99,58.96,713410,,,JIH-V3A,JIH-V3A.csv,,,,,,,,,,,,,,,,
